"info","info 2","info 3","info href","tooltip-info","tooltip-info href","team_name","team_name href","logo src","score","tooltip_item href 2","logo src 2","guest","btn-add-review href","connected_by","rank_user","rank_user href"
",  3rd match","2016-01-08 01:00","Güney Amerika Olimpiyat Elemeleri 2016","https://women.volleybox.net/tr/women-south-american-olympic-qualification-2016-o9597/matches","Gimnasio Pedro Estremador, Bariloche","https://women.volleybox.net/tr/gimnasio-pedro-estremador-a710/matches","Peru","https://women.volleybox.net/tr/peru-t1108/matches","https://volleybox.net/media/upload/teams/nt_flag_Peru.png","3 : 0","https://women.volleybox.net/tr/colombia-t763/matches","https://volleybox.net/media/upload/teams/nt_flag_Colombia.png","Kolombiya","https://women.volleybox.net/tr/peru-colombia-c17519","5 yıl önce önce  tarafından eklendi","B…2",""
",  4th match","2016-01-09 01:00","Güney Amerika Olimpiyat Elemeleri 2016","https://women.volleybox.net/tr/women-south-american-olympic-qualification-2016-o9597/matches","Gimnasio Pedro Estremador, Bariloche","https://women.volleybox.net/tr/gimnasio-pedro-estremador-a710/matches","Peru","https://women.volleybox.net/tr/peru-t1108/matches","https://volleybox.net/media/upload/teams/nt_flag_Peru.png","3 : 0","https://women.volleybox.net/tr/venezuela-t1267/matches","https://volleybox.net/media/upload/teams/nt_flag_Venezuela.png","Venezuela","https://women.volleybox.net/tr/peru-venezuela-c17520","5 yıl önce önce  tarafından eklendi","B…2",""
",  5th match","2016-01-10 01:00","Güney Amerika Olimpiyat Elemeleri 2016","https://women.volleybox.net/tr/women-south-american-olympic-qualification-2016-o9597/matches","Gimnasio Pedro Estremador, Bariloche","https://women.volleybox.net/tr/gimnasio-pedro-estremador-a710/matches","Arjantin","https://women.volleybox.net/tr/argentina-t667/matches","https://volleybox.net/media/upload/teams/nt_flag_Argentina.png","3 : 0","https://women.volleybox.net/tr/peru-t1108/matches","https://volleybox.net/media/upload/teams/nt_flag_Peru.png","Peru","https://women.volleybox.net/tr/argentina-peru-c17523","5 yıl önce önce  tarafından eklendi","B…2",""
",  Round Robin","2016-05-14 13:15","Dünya Olimpiyat Elemeleri 2016","https://women.volleybox.net/tr/women-world-olympic-qualification-2016-o30236/matches","Tokyo Metropolitan Gymnasium, Tokyo","https://women.volleybox.net/tr/tokyo-metropolitan-gymnasium-a282/matches","Japonya","https://women.volleybox.net/tr/japan-t928/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/peru-t1108/matches","https://volleybox.net/media/img/light-px.png","Peru","https://women.volleybox.net/tr/japan-peru-c176622","2 yıl önce önce  tarafından eklendi","J…e",""
",  Round Robin","2016-05-15 06:55","Dünya Olimpiyat Elemeleri 2016","https://women.volleybox.net/tr/women-world-olympic-qualification-2016-o30236/matches","Tokyo Metropolitan Gymnasium, Tokyo","https://women.volleybox.net/tr/tokyo-metropolitan-gymnasium-a282/matches","Peru","https://women.volleybox.net/tr/peru-t1108/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","Dominik Cumhuriyeti","https://women.volleybox.net/tr/peru-dominican-republic-c176624","2 yıl önce önce  tarafından eklendi","J…e",""
",  Round Robin","2016-05-17 04:10","Dünya Olimpiyat Elemeleri 2016","https://women.volleybox.net/tr/women-world-olympic-qualification-2016-o30236/matches","Tokyo Metropolitan Gymnasium, Tokyo","https://women.volleybox.net/tr/tokyo-metropolitan-gymnasium-a282/matches","Kazakistan","https://women.volleybox.net/tr/kazakhstan-t934/matches","https://volleybox.net/media/img/light-px.png","1 : 3","https://women.volleybox.net/tr/peru-t1108/matches","https://volleybox.net/media/img/light-px.png","Peru","https://women.volleybox.net/tr/kazakhstan-peru-c176627","2 yıl önce önce  tarafından eklendi","J…e",""
",  Round Robin","2016-05-18 04:10","Dünya Olimpiyat Elemeleri 2016","https://women.volleybox.net/tr/women-world-olympic-qualification-2016-o30236/matches","Tokyo Metropolitan Gymnasium, Tokyo","https://women.volleybox.net/tr/tokyo-metropolitan-gymnasium-a282/matches","Peru","https://women.volleybox.net/tr/peru-t1108/matches","https://volleybox.net/media/img/light-px.png","0 : 3","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","İtalya","https://women.volleybox.net/tr/peru-italy-c176631","2 yıl önce önce  tarafından eklendi","J…e",""
",  Round Robin","2016-05-20 06:55","Dünya Olimpiyat Elemeleri 2016","https://women.volleybox.net/tr/women-world-olympic-qualification-2016-o30236/matches","Tokyo Metropolitan Gymnasium, Tokyo","https://women.volleybox.net/tr/tokyo-metropolitan-gymnasium-a282/matches","Güney Kore","https://women.volleybox.net/tr/south-korea-t946/matches","https://volleybox.net/media/img/light-px.png","3 : 1","https://women.volleybox.net/tr/peru-t1108/matches","https://volleybox.net/media/img/light-px.png","Peru","https://women.volleybox.net/tr/south-korea-peru-c176640","2 yıl önce önce  tarafından eklendi","J…e",""
",  Round Robin","2016-05-21 09:40","Dünya Olimpiyat Elemeleri 2016","https://women.volleybox.net/tr/women-world-olympic-qualification-2016-o30236/matches","Tokyo Metropolitan Gymnasium, Tokyo","https://women.volleybox.net/tr/tokyo-metropolitan-gymnasium-a282/matches","Peru","https://women.volleybox.net/tr/peru-t1108/matches","https://volleybox.net/media/img/light-px.png","0 : 3","https://women.volleybox.net/tr/netherlands-t1057/matches","https://volleybox.net/media/img/light-px.png","Hollanda","https://women.volleybox.net/tr/peru-netherlands-c176645","2 yıl önce önce  tarafından eklendi","J…e",""
",  Round Robin","2016-05-22 06:55","Dünya Olimpiyat Elemeleri 2016","https://women.volleybox.net/tr/women-world-olympic-qualification-2016-o30236/matches","Tokyo Metropolitan Gymnasium, Tokyo","https://women.volleybox.net/tr/tokyo-metropolitan-gymnasium-a282/matches","Tayland","https://women.volleybox.net/tr/thailand-t1213/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/peru-t1108/matches","https://volleybox.net/media/img/light-px.png","Peru","https://women.volleybox.net/tr/thailand-peru-c176636","2 yıl önce önce  tarafından eklendi","J…e",""
",  Group A3","2016-06-03 16:05","World Grand Prix 2016","https://women.volleybox.net/tr/women-world-grand-prix-2016-o3268/matches","Salle omnisports Belakhdar Tahar, Algiers","https://women.volleybox.net/tr/salle-omnisports-belakhdar-tahar-a666/matches","Kazakistan","https://women.volleybox.net/tr/kazakhstan-t934/matches","https://volleybox.net/media/img/light-px.png","1 : 3","https://women.volleybox.net/tr/peru-t1108/matches","https://volleybox.net/media/img/light-px.png","Peru","https://women.volleybox.net/tr/kazakhstan-peru-c3287","9 yıl önce önce  tarafından eklendi","przemek16","https://women.volleybox.net/tr/user/przemek16"
",  Group A3","2016-06-04 16:00","World Grand Prix 2016","https://women.volleybox.net/tr/women-world-grand-prix-2016-o3268/matches","Salle omnisports Belakhdar Tahar, Algiers","https://women.volleybox.net/tr/salle-omnisports-belakhdar-tahar-a666/matches","Peru","https://women.volleybox.net/tr/peru-t1108/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/mexico-t1018/matches","https://volleybox.net/media/img/light-px.png","Meksika","https://women.volleybox.net/tr/peru-mexico-c3289","9 yıl önce önce  tarafından eklendi","przemek16","https://women.volleybox.net/tr/user/przemek16"
",  Group A3","2016-06-05 18:00","World Grand Prix 2016","https://women.volleybox.net/tr/women-world-grand-prix-2016-o3268/matches","Salle omnisports Belakhdar Tahar, Algiers","https://women.volleybox.net/tr/salle-omnisports-belakhdar-tahar-a666/matches","Cezayir","https://women.volleybox.net/tr/algeria-t649/matches","https://volleybox.net/media/img/light-px.png","0 : 3","https://women.volleybox.net/tr/peru-t1108/matches","https://volleybox.net/media/img/light-px.png","Peru","https://women.volleybox.net/tr/algeria-peru-c3292","9 yıl önce önce  tarafından eklendi","przemek16","https://women.volleybox.net/tr/user/przemek16"
",  Group D3","2016-06-11 03:05","World Grand Prix 2016","https://women.volleybox.net/tr/women-world-grand-prix-2016-o3268/matches","Coliseo Cerrado de Chiclayo, Chiclayo","https://women.volleybox.net/tr/coliseo-cerrado-de-chiclayo-a671/matches","Peru","https://women.volleybox.net/tr/peru-t1108/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/algeria-t649/matches","https://volleybox.net/media/img/light-px.png","Cezayir","https://women.volleybox.net/tr/peru-algeria-c3342","9 yıl önce önce  tarafından eklendi","przemek16","https://women.volleybox.net/tr/user/przemek16"
",  Group D3","2016-06-12 02:05","World Grand Prix 2016","https://women.volleybox.net/tr/women-world-grand-prix-2016-o3268/matches","Coliseo Cerrado de Chiclayo, Chiclayo","https://women.volleybox.net/tr/coliseo-cerrado-de-chiclayo-a671/matches","Peru","https://women.volleybox.net/tr/peru-t1108/matches","https://volleybox.net/media/img/light-px.png","3 : 2","https://women.volleybox.net/tr/cuba-t787/matches","https://volleybox.net/media/img/light-px.png","Küba","https://women.volleybox.net/tr/peru-cuba-c3344","9 yıl önce önce  tarafından eklendi","przemek16","https://women.volleybox.net/tr/user/przemek16"
",  Group D3","2016-06-13 03:05","World Grand Prix 2016","https://women.volleybox.net/tr/women-world-grand-prix-2016-o3268/matches","Coliseo Cerrado de Chiclayo, Chiclayo","https://women.volleybox.net/tr/coliseo-cerrado-de-chiclayo-a671/matches","Peru","https://women.volleybox.net/tr/peru-t1108/matches","https://volleybox.net/media/img/light-px.png","3 : 1","https://women.volleybox.net/tr/croatia-t784/matches","https://volleybox.net/media/img/light-px.png","Hırvatistan","https://women.volleybox.net/tr/peru-croatia-c3346","9 yıl önce önce  tarafından eklendi","przemek16","https://women.volleybox.net/tr/user/przemek16"
",  Semi-Final (Group 3)","2016-06-18 09:10","World Grand Prix 2016","https://women.volleybox.net/tr/women-world-grand-prix-2016-o3268/matches","Baluan Sport & Culture Palace, Almaty","https://women.volleybox.net/tr/baluan-sport-culture-palace-a294/matches","Peru","https://women.volleybox.net/tr/peru-t1108/matches","https://volleybox.net/media/img/light-px.png","1 : 3","https://women.volleybox.net/tr/croatia-t784/matches","https://volleybox.net/media/img/light-px.png","Hırvatistan","https://women.volleybox.net/tr/peru-croatia-c3381","8 yıl önce önce  tarafından eklendi","przemek16","https://women.volleybox.net/tr/user/przemek16"
",  3rd place match (Group 3)","2016-06-19 09:10","World Grand Prix 2016","https://women.volleybox.net/tr/women-world-grand-prix-2016-o3268/matches","Baluan Sport & Culture Palace, Almaty","https://women.volleybox.net/tr/baluan-sport-culture-palace-a294/matches","Peru","https://women.volleybox.net/tr/peru-t1108/matches","https://volleybox.net/media/img/light-px.png","3 : 2","https://women.volleybox.net/tr/colombia-t763/matches","https://volleybox.net/media/img/light-px.png","Kolombiya","https://women.volleybox.net/tr/peru-colombia-c3383","8 yıl önce önce  tarafından eklendi","przemek16","https://women.volleybox.net/tr/user/przemek16"
