"info","info 2","info 3","info href","tooltip-info","tooltip-info href","team_name","team_name href","logo src","score","tooltip_item href 2","logo src 2","guest","btn-add-review href","show_movies","show_movies href","connected_by","rank_newbie","rank_newbie href","rank_user","rank_user href"
",  Group B","2015-07-04 12:00","World Grand Prix 2015","https://women.volleybox.net/tr/women-world-grand-prix-2015-o953/matches","Ningbo Beilun Gymnasium Hall, Ningbo","https://women.volleybox.net/tr/ningbo-beilun-gymnasium-hall-a110/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/upload/teams/nt_flag_Dominican_Republic.png","0 : 3","https://women.volleybox.net/tr/russia-t1129/matches","https://volleybox.net/media/upload/teams/nt_flag_Russian_Federation.png","Rusya","https://women.volleybox.net/tr/dominican-republic-russia-c31338","1","http://www.fivb.org/vis_web/volley/WGP2015a/WGP2015a_p2-009.pdf","5 yıl önce önce  tarafından eklendi","Boones","https://women.volleybox.net/tr/user/GamemerBoonprasop","",""
",  Group B","2015-07-05 12:00","World Grand Prix 2015","https://women.volleybox.net/tr/women-world-grand-prix-2015-o953/matches","Ningbo Beilun Gymnasium Hall, Ningbo","https://women.volleybox.net/tr/ningbo-beilun-gymnasium-hall-a110/matches","Almanya","https://women.volleybox.net/tr/germany-t853/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","Dominik Cumhuriyeti","https://women.volleybox.net/tr/germany-dominican-republic-c513","1","http://www.fivb.org/vis_web/volley/WGP2015a/WGP2015a_p2-011.pdf","9 yıl önce önce  tarafından eklendi","","","przemek16","https://women.volleybox.net/tr/user/przemek16"
",  Group E","2015-07-10 12:10","World Grand Prix 2015","https://women.volleybox.net/tr/women-world-grand-prix-2015-o953/matches","Saitama City Memorial Gymnasium, Saitama City Saitama","https://women.volleybox.net/tr/saitama-city-memorial-gymnasium-a520/matches","Çin","https://women.volleybox.net/tr/china-t760/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","Dominik Cumhuriyeti","https://women.volleybox.net/tr/china-dominican-republic-c527","1","http://www.fivb.org/vis_web/volley/WGP2015a/WGP2015a_p2-025.pdf","9 yıl önce önce  tarafından eklendi","","","soidensir3","https://women.volleybox.net/tr/user/soidensir3"
",  Group E","2015-07-11 14:10","World Grand Prix 2015","https://women.volleybox.net/tr/women-world-grand-prix-2015-o953/matches","Saitama City Memorial Gymnasium, Saitama City Saitama","https://women.volleybox.net/tr/saitama-city-memorial-gymnasium-a520/matches","Japonya","https://women.volleybox.net/tr/japan-t928/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","Dominik Cumhuriyeti","https://women.volleybox.net/tr/japan-dominican-republic-c31357","1","http://www.fivb.org/vis_web/volley/WGP2015a/WGP2015a_p2-028.pdf","5 yıl önce önce  tarafından eklendi","Boones","https://women.volleybox.net/tr/user/GamemerBoonprasop","",""
",  Group E","2015-07-12 11:10","World Grand Prix 2015","https://women.volleybox.net/tr/women-world-grand-prix-2015-o953/matches","Saitama City Memorial Gymnasium, Saitama City Saitama","https://women.volleybox.net/tr/saitama-city-memorial-gymnasium-a520/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","0 : 3","https://women.volleybox.net/tr/italy-t922/matches","https://volleybox.net/media/img/light-px.png","İtalya","https://women.volleybox.net/tr/dominican-republic-italy-c31358","1","http://www.fivb.org/vis_web/volley/WGP2015a/WGP2015a_p2-029.pdf","5 yıl önce önce  tarafından eklendi","Boones","https://women.volleybox.net/tr/user/GamemerBoonprasop","",""
",  Group A","2015-07-16 01:00","Pan Amerikan Oyunları 2015","https://women.volleybox.net/tr/women-pan-american-games-2015-o997/matches","Ricoh Coliseum Hall, Toronto","https://women.volleybox.net/tr/ricoh-coliseum-hall-a93/matches","Kanada","https://women.volleybox.net/tr/canada-t742/matches","https://volleybox.net/media/img/light-px.png","0 : 3","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","Dominik Cumhuriyeti","https://women.volleybox.net/tr/canada-dominican-republic-c68365","1","http://www.norceca.net/2015%20Events/TOROTO%202015/Volleyballl/P%202-3/P2%20WOMEN%20MATCH%203%20CAN%20VS%20DOM.pdf","4 yıl önce önce  tarafından eklendi","Boones","https://women.volleybox.net/tr/user/GamemerBoonprasop","",""
",  Group I","2015-07-16 16:05","World Grand Prix 2015","https://women.volleybox.net/tr/women-world-grand-prix-2015-o953/matches","Porsche Arena, Stuttgart","https://women.volleybox.net/tr/porsche-arena-a131/matches","Almanya","https://women.volleybox.net/tr/germany-t853/matches","https://volleybox.net/media/img/light-px.png","3 : 0","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","Dominik Cumhuriyeti","https://women.volleybox.net/tr/germany-dominican-republic-c31379","1","http://www.fivb.org/vis_web/volley/WGP2015a/WGP2015a_p2-050.pdf","5 yıl önce önce  tarafından eklendi","Boones","https://women.volleybox.net/tr/user/GamemerBoonprasop","",""
",  Group I","2015-07-17 17:05","World Grand Prix 2015","https://women.volleybox.net/tr/women-world-grand-prix-2015-o953/matches","Porsche Arena, Stuttgart","https://women.volleybox.net/tr/porsche-arena-a131/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","0 : 3","https://women.volleybox.net/tr/serbia-t1159/matches","https://volleybox.net/media/img/light-px.png","Sırbistan","https://women.volleybox.net/tr/dominican-republic-serbia-c31381","1","http://www.fivb.org/vis_web/volley/WGP2015a/WGP2015a_p2-052.pdf","5 yıl önce önce  tarafından eklendi","Boones","https://women.volleybox.net/tr/user/GamemerBoonprasop","",""
",  Group A","2015-07-18 01:00","Pan Amerikan Oyunları 2015","https://women.volleybox.net/tr/women-pan-american-games-2015-o997/matches","Ricoh Coliseum Hall, Toronto","https://women.volleybox.net/tr/ricoh-coliseum-hall-a93/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","3 : 1","https://women.volleybox.net/tr/argentina-t667/matches","https://volleybox.net/media/img/light-px.png","Arjantin","https://women.volleybox.net/tr/dominican-republic-argentina-c68366","1","http://www.norceca.net/2015%20Events/TOROTO%202015/Volleyballl/P%202-3/Women/P2%20WOMEN%20MATCH%206%20DOM%20VS%20ARG.PDF","4 yıl önce önce  tarafından eklendi","Boones","https://women.volleybox.net/tr/user/GamemerBoonprasop","",""
",  Group I","2015-07-18 11:05","World Grand Prix 2015","https://women.volleybox.net/tr/women-world-grand-prix-2015-o953/matches","Porsche Arena, Stuttgart","https://women.volleybox.net/tr/porsche-arena-a131/matches","Dominik Cumhuriyeti","https://women.volleybox.net/tr/dominican-republic-t805/matches","https://volleybox.net/media/img/light-px.png","0 : 3","https://women.volleybox.net/tr/turkey-t1231/matches","https://volleybox.net/media/img/light-px.png","Türkiye","https://women.volleybox.net/tr/dominican-republic-turkey-c31382","1","http://www.fivb.org/vis_web/volley/WGP2015a/WGP2015a_p2-053.pdf","5 yıl önce önce  tarafından eklendi","Boones","https://women.volleybox.net/tr/user/GamemerBoonprasop","",""
